User,Tokenized,Left
@pablocasado_, claro distancia sánchez scholz cdu comunista nacionalista impuesto burocracia regla fiscal pacto estabilidad crecimiento transparencia eficacia gastar fondo solución pp,0
@pablocasado_, rechazar ataque gobierno autónomo subir cotización gasto laboral puntilla millón español límite proponer ampliar tarifa plano bajar impuesto cotización social aplazar devolución crédito ico,0
@pablocasado_, contento elección presidenta parlamento europeo amiga españa defensora unidad nacional recuperación económica responsable firme impulsora valor pp libertad seguridad familia,0
@pablocasado_, participar foro liderazgo turístico exceltur título repensando turismo desafío mirada intervención 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,0
@pablocasado_, agradecer labor empresario crisis año proponer sánchez aumentar flexibilidad laboral mochila austriaco financiado fondo ue pedir banco españa crear descargar sistema desempleo pensión,0
@pablocasado_, presentar iniciativa parlamentario recuperación turismo perte fondo ue suprimir tasa turístico bajar aeroportuario pagar crédito ico erte turismo internacional españa destino seguro,0
@pablocasado_, canciller alemán socialista scholz bajar impuesto ayudar familia autónomo empresa españa país ocde subir rechazar sánchez plan bajar él,0
@pablocasado_, intervenir presidente ceoe antonio garamendi viii foro innovación turístico organizado hotusa explora mesa moderado josep piqué síguelo 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,0
@pablocasado_, cibeles vestir blanco recibir campeón supercopa enhorabuena afición partido frente rival,0
@pablocasado_, llamar negacionista sánchez pp negar pandemia crisis pacto comunista separatista batasuno agencia fondo ue bajada fiscal luz ley pandemia antiokupa laboral crear millón empleo,0
@pablocasado_, castellano leonés costado corazón españa español hispanidad maltratar animal maltratar sánchez dar solución problema financiación infraestructura apoyo campo automoción,0
@pablocasado_,,0
@pablocasado_, quedar sánchez cesar garzón garzón acabar cesar sánchez rehén erc bildu españa merecer presidente débil gobierno roto defender independencia cataluña manifestar liberar asesino eta,0
@pablocasado_, clausurar xiv congreso pp castilla león creamosfuturo intervención 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,0
@pablocasado_, violencia representar valor deportivo afición rechazar comportamiento incívico rotundo condena apoyo afición sentir color equipo querer disfrutar fútbol,0
@pablocasado_, enhorabuena merecido elección presidenta academia artes escénicas españa tenéis disposición apoyar teatro danza música pilar fundamental cultura historia dimensión internacional,0
@pablocasado_, cumplir año fallecimiento manuel fraga presidente fundador partido popular figura fundamental transición ponente constitución presidente galicia decir único importante españa vocación pp,0
@pablocasado_, gobernar suprimir ministerio consumo competencia alimentación estar agricultura interferencia gobierno dejar criticar producto español campaña internacional apoyo carne mundo,0
@pablocasado_, frente problema sánchez solución diferenciado aumentar emprendimiento población rural consultorio escuela transporte internet pueblo agricultura ganadería caza pesca turismo rural pacto agua,0
@pablocasado_, plan pac consenso gobierno mentir vender éxito campo español perder pedir pacto agua garantizar abastecimiento españa embalsamiento infraestructura financiado fondo ue,0
@pablocasado_, visitar ganadería navas marqués apoyar sector emplear millón español producir pib exportar sánchez cesar garzón asumir copresidente gobierno mandar,0
@pablocasado_, avisar noviembre denunciar reparto dedo fondo ue beneficio psoe perjudicar pp sánchez rechazar agencia independiente gestionar él clientelismo acabar corrupción pasar ere,0
@pablocasado_, sánchez tolerar generalitat cataluña retar referéndum aplicar sentencia castellano referéndum mesa autodeterminación romper ayuntamiento gobernar junto requerir él cumplimiento sentencia,0
@pablocasado_, visitar explotación ganadero extensivo vacuno navas marqués ávila intervención 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,0
@pablocasado_, acabar hablar apoyar él condenar agresión sufrir luchar ocupación inmueble españa gobierno aprobar ley antiokupación desalojar castigar año prisión,0
@pablocasado_, escándalo reparto dedo fondo ue beneficiar izquierda curso formación acabar corrupción surrealista bajar impuesto recibir ayuda disparar impuesto sánchez resto ue bajar,0
@pablocasado_, erc desafiar sánchez referéndum independencia exigir rechazar inmediato cancele mesa separatista único gobierno manifestar favor preso eta socio querer liberar cambio mantener él,0
@pablocasado_, sanitario exhausto atención primario proponer descargar él burocracia baja subvencionar precio test gripalizar pandemia matar persona gobierno negar ola relevante,0
@pablocasado_, sánchez presidente débil democracia cesar ministro bulo supuesto unidad gobierno partido servicio socio radical sánchez controlar equipo atacar españa gestionar país,0
@pablocasado_, negativo covid reunir impulsar propuesta convención futuro españa apoyo sector agrícola ganadero exigencia sánchez cesar garzón lanzar campaña internacional defensa carne mundo,0
@pablocasado_, exacto,0
@pablocasado_, gobierno sánchez liderar paro ue duplicar media crear plaza público contabilizar desempleado erte autónomo cese actividad mentira triunfalismo insensible tapar crisis sufrir español,0
@pablocasado_, sentido pésame familiar amigo compañero david sassoli presidente parlamento europeo triste noticia pérdida europeo política descanse paz,0
@pablocasado_, sánchez depurar responsabilidad abuso menor tutelado gobierno socialista comunidad valenciana balear frente maniobra ocultar él obstruir investigación seguir reclamar justicia unión europea,0
@pablocasado_, sánchez prometer crecimiento mundo conseguir recuperación tardío país estudiado gobierno asumir responsabilidad tanto mentira incompetencia,0
@pablocasado_, apoyar decisión ue considerar energía verde nuclear gas español pagar calefacción luz subir media prometer sánchez reforma energético bajar factura luz,0
@pablocasado_, alfonso fmañueco respaldo castellano leonés continuar labor junta inacción gobierno plan frente despoblación bajada impuesto apoyo caza agua internet alto velocidad pueblos,0
@pablocasado_, contrarreforma laboral sánchez bluf derogar apoyar él llamar año proponer aprobar mochila austriaco pedir ue banco españa contestar responsabilidad,0
@pablocasado_, familia inocente asesinado sufrir concentración favor asesino gobierno depender partido condenar eta ampliar denuncia fiscalía gobernar prohibir convocatoria,0
@pablocasado_, sánchez cesar garzón ataque ganadero asumir capaz elegir gobierno frente agricultor ganadero quitar sueño ministro carne español mundo defender parte,0
@pablocasado_, clausurar intermunicipal alfonso fernández mañueco intervención 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,0
@pablocasado_, balance año gobierno radical historia democrático ue negar pandemia indultar golpista acercar etarra subir impuesto liderar paro inflación déficit mundo desarrollado cambio imparable,0
@pablocasado_, españa necesitar cambio mero recambio pieza ocupar responsabilidad política creer gobierno útil defender españa ceder pretender destruir armazón nacional,0
@pablocasado_, celebrar pascua militar rey cabeza año agradecer fuerza armado labor servicio español peor momento pandemia catástrofe natural defensa libertad mundo,0
@pablocasado_, noche mágico hijo mes complicado culpa pandemia sueño hacer realidad superar crisis sufrir millón familia feliz rey mago,0
@pablocasado_, vivienda usurpar ilegalmente españa proponer ley antiokupación pena prisión año reforzar policía desalojar prohibir okupa empadronar recibir subvención rechazar gobierno,0
@pablocasado_, inaceptable gobierno decir prensa extranjero españa exportar carne malo calidad animal maltratado ataque ganadero agricultor imagen país exigir responsabilidad rectificación inmediato,0
@pablocasado_, pobreza energético disparar españa tasa ue familia calentar él invierno hogar pagar luz año escudo social mentira reiterar propuesta bajar factura,0
@pablocasado_, registrar ley alto inspección educativo garantizar libertad elección lengua educación evaluar nivel nacional calidad educativo contenido común acabar adoctrinamiento,0
@pablocasado_, gobierno alemán bajar impuesto italiano millón subir año reiterar propuesta bajar impuesto español aliviar paro inflación precio luz,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracia mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracia mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia fuerte abrazo,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia fuerte abrazo,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia fuerte abrazo,0
@pablocasado_, gracia mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia fuerte abrazo,0
@pablocasado_, gracias mejor deseo esperanza derrotar pandemia,0
@pablocasado_, gracia mejor deseo esperanza derrotar pandemia,0
@pablocasado_, positivo prueba antígeno realizado contacto directo contagiado síntoma seguir procedimiento establecido trabajar aislado semana cuidaos,0
@pablocasado_, españa gobierno vacación pedir abrir congreso enero tomar medida inflación precio luz controlar cao ola covid reparto dedo fondo ue ejecutar,0
@pablocasado_, año difícil pandemia crisis económico recordar cuidar pasar enfado tarea frustración ilusión esfuerzo sacar españa feliz,0
@pablocasado_, gobierno fondo europeo beneficiar psoe castigar pp clientelismo intolerable denunciar ayuda español campaña exigir autoridad independiente gestionar él forma transparente honesto,0
@pablocasado_, entrar invierno descontento culpa gobierno incapaz gestionar crisis fondo inflación insoportable clase medio trabajador tomar medida controlar ladrona ahorro impuesto pobre,0
@pablocasado_, gobierno cambio imparable poner españa marcha esfuerzo esperanza futuro elección castilla león afmañueco apoyo pp continuar gestión amplio mayoría,0
@pablocasado_, balance sánchez nefasto millón español riesgo pobreza líder paro inflación deuda ocultar pandemia volver convertir lucha covid tetris autonómico asumir responsabilidad,0
@pablocasado_, cumplir sánchez burla deber mentir engañar gobernar pactar bildu separatista cumplir pena subir impuesto fuerte pandemia luz,0
@pablocasado_, rueda prensa reunión comité ejecutivo nacional intervención 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,0
@pablocasado_, bastar amenaza ataque coacción independentista silencio cómplice gobierno condena apoyo organización luchar derecho libertad catalán callar,0
@pablocasado_, denunciar fiscalía reciente homenaje etarra exigir prohibición manifestación honor sanguinario parot sánchez depender bildu desvelar otegi apoyo presupuesto cambio beneficio preso etarra,0
@pablocasado_, contrarreforma laboral humo error perjudicar duplicar paro ue votar recambio socio sánchez alternativa hacer él decretazo ley dictar jurisprudencia constitucional,0
@pablocasado_, pge puntilla recuperación impuesto despilfarro nacer muerto fraude masivo mantener previsión falso rechazar fmi ocde ine banco españa cambio zoco chantaje socio radical sánchez retener,0
@pablocasado_, destapar fracaso gobierno sánchez campeón mundial malo dato económico mantener falso previsión aprobar presupuesto carta socio radical puntilla familia española,0
@pablocasado_, continúar homenaje blanqueamiento eta condenado terrorismo frente sortu bildu pla otegi sánchez rechazar propuesta acabar beneficio etarra necesitar voto seguir terrible,0
@pablocasado_, pandemia global españa recuperación gobierno subir impuesto déficit burocracia traba laboral solución bajar impuesto reducir gobierno mitad flexibilizar contratación,0
@pablocasado_, erupción volcán palma noticia ayuda llegar reconstruir isla bonito palmero recuperar vida agradecimiento persona trabajar descanso ayudar perder,0
